lambda;Return;Risk;E[x,lambda];Stocks;Investment;Pareto
0.38623762376237625;0.00905171449463317;0.0013859657166452812;-0.0050202896922374035;[2 10 4 2 2];[0.24279218447752152, 0.1, 0.23487444002276617, 0.21132495512384059, 0.21100842037587175];false
0.38623762376237625;0.008338046162690455;0.0014127633062219554;-0.004571916683658047;[2 21 21 21 2];[0.22869439703175348, 0.1, 0.2289919465026499, 0.17159320351905072, 0.2707204529465459];false
0.38623762376237625;0.008372678845217158;0.001225740397566687;-0.004665408205009259;[2 2 4 30 2];[0.1839365808311859, 0.2037514090300361, 0.22906715375227032, 0.2008456543065799, 0.1823992020799277];false
0.38623762376237625;0.01000311500273722;0.001464975185464421;-0.0055737070993535955;[2 2 4 2 2];[0.2548308270650772, 0.1793675679782985, 0.17073791546410072, 0.1250277647265006, 0.2700359247660229];false
0.38623762376237625;0.007891716659101062;0.0012230826074111141;-0.004371238249332349;[2 30 21 2 21];[0.21162081754528048, 0.22304530446208312, 0.23160126440034845, 0.23373261359228797, 0.1];false
0.38623762376237625;0.008575361623715107;0.0013975072457062501;-0.0047234644494960265;[2 21 21 2 2];[0.26527809840992334, 0.15691751704981055, 0.2966558538465628, 0.1, 0.18114853069370337];false
0.38623762376237625;0.008115481528563678;0.0012292396523681433;-0.004506198624918625;[30 21 21 2 2];[0.20480698268598801, 0.1, 0.21864872640504787, 0.2768716787015056, 0.19967261220745852];false
0.38623762376237625;0.008247105595025152;0.0013070881432497333;-0.004556916508588486;[2 21 30 21 30];[0.2221619174692331, 0.19737499844898074, 0.1061084753310122, 0.3070418553270813, 0.16731275342369265];false
0.38623762376237625;0.008673120639802542;0.001367595652446363;-0.004795018238212148;[21 2 2 4 2];[0.1, 0.276047991451811, 0.2543643831858113, 0.2695876253623778, 0.1];false
0.38623762376237625;0.008151290760093348;0.0012650743282513366;-0.004514336283892099;[2 21 4 30 2];[0.21838335596692637, 0.15743317740284646, 0.23810111967824696, 0.1, 0.2860823469519802];false
0.38623762376237625;0.008646712896570789;0.0011854158256495986;-0.004849174862374578;[2 2 30 2 4];[0.1, 0.320049892794818, 0.3075726267149902, 0.17237748049019186, 0.1];false
0.38623762376237625;0.008181958790943133;0.0011547637429774554;-0.004575765265713012;[4 2 30 2 30];[0.31078470860872975, 0.1, 0.2294389656309518, 0.1, 0.2597763257603185];false
0.38623762376237625;0.007865;0.0014482009432146786;-0.004267891398071241;[2 9 9 2 2];[0.24286749191938434, 0.1, 0.1, 0.2992009275990598, 0.25793158048155596];false
0.39613861386138616;0.007991215922789147;0.00111242155369799;-0.0043849135917569644;[1 4 2 2 16];[0.16215803378896537, 0.1, 0.255636282931786, 0.22892821150736872, 0.25327747177188];false
0.39613861386138616;0.0067021468920252176;0.0008480644244275811;-0.0037112166467650545;[2 28 9 30 2];[0.1, 0.27811772953398284, 0.2234501901455807, 0.29843208032043644, 0.1];false
0.39613861386138616;0.0071215747716978535;0.0010152376543433599;-0.003898269175995784;[9 16 28 24 2];[0.1, 0.36378037776283223, 0.1, 0.16486424175570558, 0.2713553804814622];false
0.39613861386138616;0.007888047582972273;0.0010096631727221955;-0.0043633207776719194;[16 16 30 4 2];[0.27686779083475055, 0.1, 0.1635488932140774, 0.18338975673699834, 0.27619355921417366];false
0.39613861386138616;0.006885951468691515;0.0009647343342261004;-0.003775991676862468;[2 16 4 28 9];[0.2417287325547138, 0.1, 0.2599288070611188, 0.2292854955772459, 0.16905696480692145];false
0.39613861386138616;0.008622288448364808;0.0011865494075426189;-0.004736629016534549;[16 16 16 2 24];[0.15452012590340147, 0.20534927202192688, 0.2256894598900573, 0.24489864371911818, 0.16954249846549607];false
0.39613861386138616;0.00713955723133834;0.0011681995714344859;-0.003848533967190412;[16 16 2 24 9];[0.1, 0.20960280983026422, 0.31639501913488016, 0.1, 0.2740021710348557];true
0.39613861386138616;0.009411544825563813;0.0009365255891831411;-0.005312274555325935;[16 26 28 16 16];[0.24918795713942543, 0.1, 0.2529747131829832, 0.1, 0.29783732967759136];false
0.39613861386138616;0.007192637284705161;0.001009850176308515;-0.003943315271683803;[16 26 16 16 28];[0.1, 0.2290930009975637, 0.2589575989337524, 0.3119494000686839, 0.1];false
0.39613861386138616;0.00766825075316267;0.0012230073885781548;-0.004146080077409696;[16 16 28 16 16];[0.13791566086345441, 0.183615059739921, 0.14753353417671208, 0.26057856708705396, 0.2703571781328586];false
0.39613861386138616;0.00735267849065803;0.0012411633352817355;-0.003948325901986248;[2 2 24 4 16];[0.31460759058908966, 0.15468162581998993, 0.20558013782228002, 0.1, 0.22513064576864045];true
0.39613861386138616;0.007663827534173788;0.0012154850815923866;-0.004146388942522257;[16 24 16 16 2];[0.270128570321252, 0.1, 0.24721073355382925, 0.1877466870119085, 0.19491400911301027];false
0.39613861386138616;0.00942927327809618;0.0011297034692911725;-0.005246454865591547;[2 16 16 2 16];[0.1, 0.18411722453827203, 0.25557724377186153, 0.2828604591743522, 0.17744507251551422];false
0.39613861386138616;0.010193206969409695;0.0012662696514226318;-0.005653665785256215;[16 16 16 2 16];[0.1684014423289546, 0.2726038025666588, 0.2769876240927912, 0.17914480815741474, 0.10286232285418064];false
0.39613861386138616;0.007893113072474393;0.0007805699729781912;-0.0044571322937758;[16 26 2 28 16];[0.26103921966556826, 0.16707636186578054, 0.22121432754290238, 0.21696285451039343, 0.13370723641535542];false
0.39613861386138616;0.010091654069603918;0.0011943333321185847;-0.005620838664228499;[16 16 26 16 16];[0.17430907111633342, 0.2556543355073492, 0.20622558143895497, 0.1, 0.26381101193736245];false
0.39613861386138616;0.007276995278222657;0.001079861262635874;-0.0039665217118885;[16 26 24 16 2];[0.26367614338412126, 0.1, 0.18050801930526597, 0.2026470835141744, 0.25316875379643844];false
0.39613861386138616;0.008199716301304512;0.001430821845194543;-0.004384688269211174;[24 2 24 16 16];[0.22170286475933504, 0.1, 0.2319983433816096, 0.21714282576964253, 0.22915596608941285];false
0.39613861386138616;0.009150474335805844;0.0011263565571565915;-0.005079424790979833;[16 2 16 2 2];[0.2852290111537455, 0.2615432937186643, 0.1719778326313629, 0.18124986249622732, 0.1];false
0.39613861386138616;0.008028622070520925;0.0012070036481496068;-0.004370034100184212;[2 16 16 16 2];[0.1041556089308824, 0.11982184899342288, 0.19812332333521393, 0.4384222755324495, 0.1394769432080312];false
0.39613861386138616;0.010490000000000003;0.0013594107587715895;-0.005795990846946028;[2 16 16 16 16];[0.1, 0.39596498306418504, 0.2054757955774467, 0.1, 0.19855922135836834];false
0.39613861386138616;0.00809214062658187;0.0011939000844345532;-0.0044135813310594236;[16 16 2 16 2];[0.3190685471240554, 0.32036061912077907, 0.16057083375516554, 0.1, 0.1];false
0.39613861386138616;0.008835255835433648;0.0010028457258458366;-0.004938003919920854;[2 16 16 26 16];[0.18985469084735135, 0.2112794621462325, 0.25322379882379786, 0.23654443975745557, 0.10909760842516275];false
0.39613861386138616;0.007533381729442316;0.0012578969935421339;-0.00405081676205016;[16 16 2 16 24];[0.10630784233948301, 0.25603617296959735, 0.1940244166595304, 0.1535091360547162, 0.29012243197667303];false
0.39613861386138616;0.007811308962664637;0.0012374073356448512;-0.0042267630310273835;[2 16 24 16 16];[0.1965757409380841, 0.22563354947211078, 0.25372380650727194, 0.2240669030825332, 0.1];false
0.39613861386138616;0.009987533510092272;0.0012758639078344859;-0.0055256668695848506;[2 16 16 2 2];[0.31353649701971, 0.13260791472285932, 0.10138314925253461, 0.15285811747029765, 0.2996143215345984];false
0.39613861386138616;0.009083979805431065;0.0012633035353560342;-0.00498502132558065;[2 16 24 2 2];[0.24094616040686467, 0.2155835502697297, 0.18473451541529134, 0.2587357739081144, 0.1];false
0.39613861386138616;0.007723493819310369;0.0013441277898939492;-0.004131458764020619;[24 16 16 16 2];[0.3519599483578384, 0.1, 0.1, 0.3480400516421616, 0.1];false
0.39613861386138616;0.009452242872962561;0.0012590086891748472;-0.005209102526416841;[24 2 16 16 16];[0.19250129197321292, 0.13686158520956632, 0.2500855503901763, 0.20817924019014, 0.21237233223690447];false
0.39613861386138616;0.008828632206113827;0.0013027277517556747;-0.004815209315872651;[16 24 24 2 16];[0.29949222402603554, 0.16005261557380454, 0.14874225352277268, 0.12735234524977312, 0.26436056162761407];false
0.39613861386138616;0.006573292349785713;0.0010293287938316132;-0.003561600548239879;[2 30 16 2 26];[0.2816977131356159, 0.1631599545193484, 0.1, 0.2611077844828725, 0.1940345478621632];false
0.39613861386138616;0.00713955723133834;0.0011681995714344859;-0.003848533967190412;[16 16 2 24 9];[0.1, 0.20960280983026422, 0.31639501913488016, 0.1, 0.2740021710348557];false
0.39613861386138616;0.00735267849065803;0.0012411633352817355;-0.003948325901986248;[2 2 24 4 16];[0.31460759058908966, 0.15468162581998993, 0.20558013782228002, 0.1, 0.22513064576864045];false
0.4159405940594059;0.006702961781142502;0.001058387112940656;-0.0034747017114352403;[30 30 16 30 30];[0.1, 0.23685575527951666, 0.3174408465774263, 0.1, 0.24570339814305708];false
0.4159405940594059;0.006702961781142502;0.001058387112940656;-0.0034747017114352403;[30 30 16 30 30];[0.1, 0.23685575527951666, 0.3174408465774263, 0.1, 0.24570339814305708];true
0.42584158415841583;0.0066396146461666266;0.0009440842766039897;-0.003410160283113516;[2 30 13 16 1];[0.1, 0.23715646155988968, 0.22165740737051132, 0.21445948191413222, 0.22672664915546684];false
0.42584158415841583;0.007082912990058537;0.001098988681382551;-0.0035987190208636743;[15 8 3 24 30];[0.33959407559182403, 0.13202604170918567, 0.1785097790646357, 0.10380511381886419, 0.2460649898154904];true
0.42584158415841583;0.008627199168362559;0.0018959033321683694;-0.004146024529275082;[24 10 3 24 3];[0.25609509156994337, 0.24307551102756303, 0.1, 0.23129455687707962, 0.169534840525414];false
0.42584158415841583;0.010003453752208683;0.002143884105948761;-0.00483061215538342;[24 24 24 3 24];[0.22734529360409095, 0.1, 0.22926872984364127, 0.2297456660776845, 0.21364031047458326];false
0.42584158415841583;0.008101644109203953;0.0015328106485976998;-0.003998892632639111;[11 3 11 24 3];[0.29882675097934774, 0.19160666930798131, 0.1, 0.1, 0.3095665797126709];false
0.42584158415841583;0.008792681612014758;0.0019033672487087832;-0.004237859220928427;[24 3 10 3 24];[0.25434250757658217, 0.18715629297108427, 0.19720330612988823, 0.1, 0.2612978933224453];false
0.42584158415841583;0.008899841830247474;0.001688400404521836;-0.004390927983540266;[3 3 10 10 3];[0.12909983677349537, 0.14471992555145194, 0.23837915063172718, 0.23757867076759945, 0.25022241627572606];false
0.42584158415841583;0.008928719305575608;0.0019043720750558312;-0.004315538510714636;[10 3 24 24 10];[0.26557429051949283, 0.17253300508827024, 0.1557936764292048, 0.1, 0.3060990279630322];false
0.42584158415841583;0.009002392034295823;0.0021215685097521857;-0.004265347054102707;[24 24 10 24 10];[0.18843253494796658, 0.1, 0.2613749052470282, 0.21487200753091923, 0.235320552274086];false
0.42584158415841583;0.010215962544560395;0.0016842528555560629;-0.005148355966748426;[3 24 3 3 3];[0.2900300390734327, 0.1730766547838945, 0.1, 0.16210354918319386, 0.27478975695947894];false
0.42584158415841583;0.009117605773361901;0.0021332777952972216;-0.004326511691302211;[24 10 10 10 24];[0.2670897957339545, 0.26597179377015945, 0.1, 0.1, 0.26693841049588596];false
0.42584158415841583;0.00823330799660985;0.0016406431671297501;-0.004028568991140146;[3 10 10 3 3];[0.26449090674307585, 0.1322193588364216, 0.1659961069262054, 0.16498298850978527, 0.2723106389845118];false
0.42584158415841583;0.010413724732868097;0.0020345859767318375;-0.0051127163801958884;[10 10 10 3 10];[0.22829627978437564, 0.24382479946501276, 0.16184737209136127, 0.12034007123517391, 0.24569147742407646];false
0.42584158415841583;0.009371093709001029;0.001981433589872432;-0.004536715499847093;[10 3 10 24 10];[0.26104012480118544, 0.1, 0.2098856383627246, 0.2216533856971023, 0.20742085113898773];false
0.42584158415841583;0.008373860046266952;0.001753324533836649;-0.004061283721610954;[3 24 10 24 3];[0.23270004721293994, 0.14337622904714037, 0.1801658139733134, 0.21627475180331948, 0.22748315796328689];true
0.42584158415841583;0.009474957426878873;0.0017806257535357382;-0.004681862054704295;[3 10 3 10 10];[0.2706780194989672, 0.1, 0.1, 0.25699241130093675, 0.2723295692000961];false
0.42584158415841583;0.010865000000000001;0.002201767929000001;-0.0053006268452842585;[10 10 10 10 10];[0.1, 0.28040610263301097, 0.2516492174865757, 0.2679446798804134, 0.1];false
0.42584158415841583;0.010865;0.0022026126240000006;-0.005300267139027327;[10 10 10 10 10];[0.23989707553582953, 0.17901047251352506, 0.16828254943726417, 0.20035599480464295, 0.2124539077087383];false
0.42584158415841583;0.010865;0.002201767929;-0.0053006268452842585;[10 10 10 10 10];[0.1060094722473657, 0.10750203584885382, 0.32621613387719534, 0.15585093874152595, 0.3044214192850592];false
0.42584158415841583;0.007082912990058537;0.001098988681382551;-0.0035987190208636743;[15 8 3 24 30];[0.33959407559182403, 0.13202604170918567, 0.1785097790646357, 0.10380511381886419, 0.2460649898154904];false
0.42584158415841583;0.008373860046266952;0.001753324533836649;-0.004061283721610954;[3 24 10 24 3];[0.23270004721293994, 0.14337622904714037, 0.1801658139733134, 0.21627475180331948, 0.22748315796328689];false
0.43574257425742574;0.007575473215832292;0.0012681521629061313;-0.0037219291275325103;[2 4 15 11 8];[0.1559107253986641, 0.16941673808427454, 0.18026588520768827, 0.394406651309373, 0.1];false
0.43574257425742574;0.00739712259798418;0.0012179089670588993;-0.00364318656652333;[11 16 4 8 16];[0.1896148437823249, 0.26974833975905976, 0.24569983290119998, 0.1, 0.1949369835574153];true
0.43574257425742574;0.009892321456368376;0.0018501903167646382;-0.004775609148095269;[4 4 4 8 4];[0.33106374007856804, 0.12314030136548282, 0.13945053871130725, 0.17459675886405, 0.23174866098059188];false
0.43574257425742574;0.0070248221785736845;0.0010965106228734368;-0.003486011717269845;[15 4 16 17 15];[0.18247943310117265, 0.370652667529069, 0.1, 0.15526115760704456, 0.19160674176271375];true
0.43574257425742574;0.007462056936601971;0.0010849210514010028;-0.003737774745988003;[2 2 17 15 2];[0.17666212259967537, 0.1, 0.24297884663794445, 0.21053904435457826, 0.2698199864078019];false
0.43574257425742574;0.008016995704252758;0.0011562070992464746;-0.004019840700470568;[17 4 16 4 16];[0.28822171993944345, 0.1, 0.23128562505722744, 0.28049265500332915, 0.1];false
0.43574257425742574;0.007851515336585535;0.0012202976574347082;-0.0038985401893891903;[4 2 17 4 2];[0.1, 0.28253111954831467, 0.22155431624241395, 0.24016845719309998, 0.1557461070161714];false
0.43574257425742574;0.006918538468524144;0.0010509382241734875;-0.003445898178963523;[16 2 11 16 17];[0.23579439508419814, 0.10267716049589402, 0.1697066725330233, 0.2545292917001228, 0.2372924801867618];true
0.43574257425742574;0.0070267673443262955;0.0011192163524474338;-0.00347721543843509;[2 8 11 4 15];[0.30269561638516435, 0.16966051377125102, 0.10765889116439907, 0.1280067987369905, 0.2919781799421951];true
0.43574257425742574;0.008414168636051302;0.0014183499666186393;-0.004129721668689875;[11 8 17 11 17];[0.32527827345565563, 0.2277541520858294, 0.15772856995356188, 0.1, 0.18923900450495307];false
0.43574257425742574;0.007422786498018422;0.0010156585234862242;-0.00374579674161823;[11 17 16 2 17];[0.1377613112164048, 0.20395265017235847, 0.3140210938035628, 0.18288862023780725, 0.16137632456986653];false
0.43574257425742574;0.007543488595948171;0.0013334039215260928;-0.003675448598977455;[2 17 11 11 2];[0.20086516208534488, 0.16003178562507714, 0.2110096101771372, 0.3280934421124408, 0.1];true
0.43574257425742574;0.007603754324261548;0.0012273267759955902;-0.0037556763121594033;[17 11 2 11 17];[0.2151555076980679, 0.2141958416036856, 0.23908814044350196, 0.1, 0.2315605102547445];false
0.43574257425742574;0.008617925404093521;0.001279452956561612;-0.004305216278821913;[17 8 2 8 8];[0.29619412463318107, 0.1, 0.2251082861592807, 0.19698921246039475, 0.18170837674714346];false
0.43574257425742574;0.0076772022115128786;0.0011918940222172966;-0.003812559387290453;[11 8 16 17 17];[0.1349672536628089, 0.31863079190909616, 0.17959160965253815, 0.18355263293020851, 0.18325771184534825];false
0.43574257425742574;0.007396012818597475;0.001159394583903603;-0.0036680575732106193;[17 8 17 2 2];[0.2487577564531347, 0.24256508422529027, 0.1, 0.2513872733416851, 0.15728988597988997];false
0.43574257425742574;0.007594506187117586;0.0011671394759640741;-0.0037766841511549737;[8 17 2 17 2];[0.28449891382941395, 0.1, 0.2929504328247773, 0.2225506533458088, 0.1];false
0.43574257425742574;0.007439307373111105;0.0011743956970215969;-0.003685950223442391;[8 17 2 11 11];[0.1, 0.27650312981729064, 0.3016643428975715, 0.15121941979240922, 0.17061310749272865];false
