lambda;Return;Risk;E[x,lambda];Stocks;Investment;Pareto
0.18821782178217822;0.0021759626878275836;9.710150734047694e-5;-0.0017481314962419913;[2 25 72 43 2];[0.25378617772656675, 0.2094197775350733, 0.23212629842869684, 0.2046677463096631, 0.1];false
0.18821782178217822;0.002499454593286047;0.00011919579995064349;-0.0020065779202619928;[43 2 25 47 75];[0.2718275794764597, 0.3074729497857326, 0.22069947073780777, 0.1, 0.1];false
0.18821782178217822;0.002552559718526529;0.00010951763070765611;-0.0020515093184379956;[72 2 75 64 64];[0.3564032000176667, 0.17169869574831603, 0.1, 0.1, 0.2718981042340174];false
0.18821782178217822;0.0030991298891174155;0.0001584418508626298;-0.0024859968319191914;[75 47 75 75 43];[0.3614567167153505, 0.23966199041133396, 0.1, 0.1, 0.1988812928733156];false
0.19811881188118813;0.0019382473854511063;0.00010967417475188352;-0.0015325155991178208;[25 59 16 32 47];[0.27062934731235777, 0.27643425573998925, 0.1, 0.16158989042276514, 0.19134650652488785];true
0.19811881188118813;0.0028893469712029055;0.00012757069938908178;-0.0022916388267618594;[18 88 32 83 96];[0.3299848071268736, 0.1, 0.1, 0.29854901541613704, 0.17146617745698944];true
0.19811881188118813;0.0019936361174580377;0.00012053050188975502;-0.001574779938713985;[13 18 79 59 18];[0.27836304348757857, 0.19517781934366224, 0.1869766128240533, 0.11051927764996354, 0.22896324669474236];true
0.19811881188118813;0.0028388694647348968;0.00010505999711926149;-0.0022556216574903254;[83 18 83 83 44];[0.30874056168949393, 0.1, 0.20293429332189683, 0.21273616792535105, 0.1755889770632582];true
0.19811881188118813;0.0019545581108777335;9.993645971311206e-5;-0.0015475240875359236;[83 59 59 18 18];[0.3011181806929184, 0.1524866134321644, 0.1909646672853475, 0.25543053858956977, 0.1];true
0.19811881188118813;0.002094357371723105;0.0001223518843513802;-0.0016551855676235955;[18 59 13 18 83];[0.3226555802993537, 0.2862505587374023, 0.1, 0.19109386096324404, 0.1];true
0.19811881188118813;0.003162607799165284;0.00013038787658437457;-0.0025102034083558716;[83 59 16 18 16];[0.3439486459124833, 0.1, 0.1, 0.2568492627186313, 0.19920209136888545];true
0.19811881188118813;0.0027915170982061085;0.00015491381054857372;-0.0022077737072736213;[16 77 83 16 59];[0.41063799620566466, 0.2893620037943353, 0.1, 0.1, 0.1];true
0.19811881188118813;0.0021070438982280404;0.00011728180693226985;-0.001666363132284894;[79 83 59 16 77];[0.30995055872727867, 0.1, 0.21313515973580316, 0.18647424540581342, 0.19044003613110477];true
0.19811881188118813;0.0019409700105395597;0.00011006348385612798;-0.0015346216915013645;[59 16 88 59 18];[0.35022916105008295, 0.1, 0.1, 0.277559914347253, 0.17221092460266407];true
0.19811881188118813;0.0024278961068798176;0.00012472888833220953;-0.0019221730756501874;[13 83 77 18 77];[0.28316959492416816, 0.20286417144659719, 0.16304390621487347, 0.1622969692150148, 0.18862535819934625];true
0.19811881188118813;0.002296468706527685;9.333632423160988e-5;-0.0018230033732059676;[16 83 16 77 77];[0.3206462868650775, 0.1, 0.2219948807424693, 0.1, 0.25735883239245316];true
0.19811881188118813;0.0019382473854511063;0.00010967417475188352;-0.0015325155991178208;[25 59 16 32 47];[0.27062934731235777, 0.27643425573998925, 0.1, 0.16158989042276514, 0.19134650652488785];false
0.19811881188118813;0.0028893469712029055;0.00012757069938908178;-0.0022916388267618594;[18 88 32 83 96];[0.3299848071268736, 0.1, 0.1, 0.29854901541613704, 0.17146617745698944];false
0.19811881188118813;0.0019936361174580377;0.00012053050188975502;-0.001574779938713985;[13 18 79 59 18];[0.27836304348757857, 0.19517781934366224, 0.1869766128240533, 0.11051927764996354, 0.22896324669474236];false
0.19811881188118813;0.0028388694647348968;0.00010505999711926149;-0.0022556216574903254;[83 18 83 83 44];[0.30874056168949393, 0.1, 0.20293429332189683, 0.21273616792535105, 0.1755889770632582];false
0.19811881188118813;0.0019545581108777335;9.993645971311206e-5;-0.0015475240875359236;[83 59 59 18 18];[0.3011181806929184, 0.1524866134321644, 0.1909646672853475, 0.25543053858956977, 0.1];false
0.19811881188118813;0.002094357371723105;0.0001223518843513802;-0.0016551855676235955;[18 59 13 18 83];[0.3226555802993537, 0.2862505587374023, 0.1, 0.19109386096324404, 0.1];false
0.19811881188118813;0.003162607799165284;0.00013038787658437457;-0.0025102034083558716;[83 59 16 18 16];[0.3439486459124833, 0.1, 0.1, 0.2568492627186313, 0.19920209136888545];false
0.19811881188118813;0.0027915170982061085;0.00015491381054857372;-0.0022077737072736213;[16 77 83 16 59];[0.41063799620566466, 0.2893620037943353, 0.1, 0.1, 0.1];false
0.19811881188118813;0.0021070438982280404;0.00011728180693226985;-0.001666363132284894;[79 83 59 16 77];[0.30995055872727867, 0.1, 0.21313515973580316, 0.18647424540581342, 0.19044003613110477];false
0.19811881188118813;0.0019409700105395597;0.00011006348385612798;-0.0015346216915013645;[59 16 88 59 18];[0.35022916105008295, 0.1, 0.1, 0.277559914347253, 0.17221092460266407];false
0.19811881188118813;0.0024278961068798176;0.00012472888833220953;-0.0019221730756501874;[13 83 77 18 77];[0.28316959492416816, 0.20286417144659719, 0.16304390621487347, 0.1622969692150148, 0.18862535819934625];false
0.19811881188118813;0.002296468706527685;9.333632423160988e-5;-0.0018230033732059676;[16 83 16 77 77];[0.3206462868650775, 0.1, 0.2219948807424693, 0.1, 0.25735883239245316];false
0.208019801980198;0.0036672117603052104;0.00014535996327442877;-0.002874121345330872;[39 39 40 13 87];[0.39882672760252424, 0.10369735012680177, 0.14081493135494644, 0.1703551758761886, 0.186305815039539];true
0.208019801980198;0.002847434976709449;0.00014531063192246155;-0.0022248846278247318;[39 87 40 40 13];[0.3975753946815762, 0.1, 0.1, 0.22391204096395534, 0.1785125643544685];true
0.208019801980198;0.002542907762873887;0.00011442165439084984;-0.0019901306236983214;[25 89 13 87 13];[0.2765533184202161, 0.1, 0.16205919437833027, 0.29689054534092113, 0.16449694186053257];true
0.208019801980198;0.0020558686138456832;0.0001322481726941918;-0.0016006969932001113;[89 89 13 43 40];[0.30242256749715846, 0.2186931689290305, 0.18282316676450466, 0.1960610968093064, 0.1];true
0.208019801980198;0.002341531207013744;0.0001307638156651102;-0.0018272448859594597;[83 60 83 89 89];[0.3444441316583913, 0.3555558683416087, 0.1, 0.1, 0.1];true
0.208019801980198;0.0019780524989795865;0.00011029816371340388;-0.0015436342076609755;[89 51 25 40 89];[0.2761871682462422, 0.13065022669496568, 0.11119111772586873, 0.25974162425363917, 0.22222986307928436];true
0.208019801980198;0.0029552647649992545;0.0001544916639403063;-0.002308373848444599;[40 51 51 89 40];[0.3213991044044866, 0.1085367715610997, 0.1753207955748673, 0.2617224915315444, 0.13302083692800204];true
0.208019801980198;0.002096717420559665;0.00012794342415185412;-0.0016339439121696748;[40 89 51 89 60];[0.2927558531917991, 0.10978503444952031, 0.2570757443151697, 0.18565321184783998, 0.15473015619567107];true
0.208019801980198;0.002022364910272955;0.00011551373303179977;-0.0015776438182350057;[89 60 51 40 60];[0.2823743242492258, 0.1, 0.20317591368484372, 0.16672812334230175, 0.24772163872362873];true
0.208019801980198;0.00247010586355233;0.00011529297273817397;-0.0019322917095873453;[89 40 51 43 51];[0.28210436998085087, 0.1623041801271807, 0.29999399378948577, 0.15559745610248277, 0.1];true
0.208019801980198;0.002232101631489098;0.0001407156840733653;-0.0017385086433706095;[89 89 40 51 40];[0.3116589823358138, 0.1, 0.27783643031150385, 0.21050458735268246, 0.1];true
0.208019801980198;0.0019397104038981665;0.00010278927104775929;-0.0015148300259712963;[51 60 25 89 51];[0.35000187728223864, 0.185609308922668, 0.20119598667496078, 0.1, 0.16319282712013258];true
0.208019801980198;0.0026870063690990716;0.00012771727706886255;-0.002101488113594237;[40 60 60 60 25];[0.2922247274713509, 0.3467723833920207, 0.1, 0.16100288913662839, 0.1];true
0.208019801980198;0.0019341204304665334;9.89838606332386e-5;-0.001511194478426868;[51 30 51 14 38];[0.34335530453870644, 0.20479741788498906, 0.1, 0.15291503543753837, 0.1989322421387661];false
0.208019801980198;0.0019341204304665334;9.89838606332386e-5;-0.001511194478426868;[51 30 51 14 38];[0.34335530453870644, 0.20479741788498906, 0.1, 0.15291503543753837, 0.1989322421387661];true
0.208019801980198;0.0036672117603052104;0.00014535996327442877;-0.002874121345330872;[39 39 40 13 87];[0.39882672760252424, 0.10369735012680177, 0.14081493135494644, 0.1703551758761886, 0.186305815039539];false
0.208019801980198;0.002847434976709449;0.00014531063192246155;-0.0022248846278247318;[39 87 40 40 13];[0.3975753946815762, 0.1, 0.1, 0.22391204096395534, 0.1785125643544685];false
0.208019801980198;0.002542907762873887;0.00011442165439084984;-0.0019901306236983214;[25 89 13 87 13];[0.2765533184202161, 0.1, 0.16205919437833027, 0.29689054534092113, 0.16449694186053257];false
0.208019801980198;0.0020558686138456832;0.0001322481726941918;-0.0016006969932001113;[89 89 13 43 40];[0.30242256749715846, 0.2186931689290305, 0.18282316676450466, 0.1960610968093064, 0.1];false
0.208019801980198;0.002341531207013744;0.0001307638156651102;-0.0018272448859594597;[83 60 83 89 89];[0.3444441316583913, 0.3555558683416087, 0.1, 0.1, 0.1];false
0.208019801980198;0.0019780524989795865;0.00011029816371340388;-0.0015436342076609755;[89 51 25 40 89];[0.2761871682462422, 0.13065022669496568, 0.11119111772586873, 0.25974162425363917, 0.22222986307928436];false
0.208019801980198;0.0029552647649992545;0.0001544916639403063;-0.002308373848444599;[40 51 51 89 40];[0.3213991044044866, 0.1085367715610997, 0.1753207955748673, 0.2617224915315444, 0.13302083692800204];false
0.208019801980198;0.002096717420559665;0.00012794342415185412;-0.0016339439121696748;[40 89 51 89 60];[0.2927558531917991, 0.10978503444952031, 0.2570757443151697, 0.18565321184783998, 0.15473015619567107];false
0.208019801980198;0.002022364910272955;0.00011551373303179977;-0.0015776438182350057;[89 60 51 40 60];[0.2823743242492258, 0.1, 0.20317591368484372, 0.16672812334230175, 0.24772163872362873];false
0.208019801980198;0.00247010586355233;0.00011529297273817397;-0.0019322917095873453;[89 40 51 43 51];[0.28210436998085087, 0.1623041801271807, 0.29999399378948577, 0.15559745610248277, 0.1];false
0.208019801980198;0.002232101631489098;0.0001407156840733653;-0.0017385086433706095;[89 89 40 51 40];[0.3116589823358138, 0.1, 0.27783643031150385, 0.21050458735268246, 0.1];false
0.208019801980198;0.0019397104038981665;0.00010278927104775929;-0.0015148300259712963;[51 60 25 89 51];[0.35000187728223864, 0.185609308922668, 0.20119598667496078, 0.1, 0.16319282712013258];false
0.208019801980198;0.0026870063690990716;0.00012771727706886255;-0.002101488113594237;[40 60 60 60 25];[0.2922247274713509, 0.3467723833920207, 0.1, 0.16100288913662839, 0.1];false
0.21792079207920792;0.0019877163080895643;0.0001329904004683913;-0.0015255702223929248;[13 40 88 64 63];[0.29239722096051257, 0.15653894159573079, 0.1, 0.1, 0.3510638374437567];true
0.21792079207920792;0.0028500276894523765;0.000146237217222653;-0.00219707926771062;[61 96 18 83 77];[0.30995407171858363, 0.3133013310578912, 0.12313582038543139, 0.14648802044883233, 0.10712075638926147];true
0.21792079207920792;0.0022338880342665803;0.00014568296281361863;-0.0017153300377741529;[25 43 56 18 83];[0.3119084102578303, 0.1, 0.17756135660270497, 0.2218338483239483, 0.18869638481551645];true
0.21792079207920792;0.0024182419114628694;0.00011354703939758566;-0.0018665124579139722;[59 20 4 32 49];[0.35572843651998665, 0.24005036059655221, 0.1, 0.1, 0.20422120288346113];true
0.21792079207920792;0.0023255090920097695;0.00010981860460363753;-0.0017948005513913428;[40 4 43 13 47];[0.2712280256601084, 0.21298936764744153, 0.23175751600882508, 0.1, 0.18402509068362505];true
0.21792079207920792;0.002213823678257532;0.00013834057374525815;-0.0017012381813606863;[1 59 12 40 61];[0.3091069084414314, 0.1, 0.2721544908172192, 0.21873860074134938, 0.1];true
0.21792079207920792;0.002086084591912726;0.0001214075940469321;-0.0016050261462397354;[12 18 1 34 28];[0.3703327874867257, 0.1, 0.1864223088876516, 0.1, 0.24324490362562276];true
0.21792079207920792;0.0029011211888908366;9.850513807535233e-5;-0.00224744024377672;[59 34 59 34 61];[0.33132950992357657, 0.14970944502820915, 0.1342302531204276, 0.1232995737959969, 0.26143121813178977];false
0.21792079207920792;0.0029604439246878615;0.00013392609916965394;-0.002286116358102674;[18 61 59 61 12];[0.33810460537778225, 0.14938865838415913, 0.13281145774564507, 0.15471062557803308, 0.22498465291438052];true
0.21792079207920792;0.00289591528030009;0.00012815136776395944;-0.002236908281053657;[18 28 61 34 18];[0.33073495663546026, 0.1, 0.2687444147263445, 0.1, 0.2005206286381952];true
0.21792079207920792;0.002711971514988738;0.00012571200983259835;-0.0020935812735895535;[1 28 28 18 47];[0.2949398058715321, 0.2438349134979239, 0.1, 0.26122528063054395, 0.1];true
0.21792079207920792;0.002780182728571308;0.00013941436791142542;-0.002143941816753635;[61 47 34 59 34];[0.3023580998990003, 0.16977028574426184, 0.1, 0.1931217475156591, 0.23474986684107876];true
0.21792079207920792;0.0022176848263979706;0.00010202274650784471;-0.0017121723147181986;[61 59 34 47 28];[0.2586523007228797, 0.16098669085168427, 0.2784720054609981, 0.201889002964438, 0.1];true
0.21792079207920792;0.003382460806800691;0.00012142293513894596;-0.0026188916864037463;[59 28 28 61 1];[0.367858706557987, 0.1, 0.332141293442013, 0.1, 0.1];true
0.21792079207920792;0.0029539063650934816;0.00012037111009191822;-0.002283957382629812;[28 34 34 95 28];[0.321251371951439, 0.1, 0.1, 0.1670375361760995, 0.3117110918724615];true
0.21792079207920792;0.0023475695832931133;9.419838786356957e-5;-0.0018154575729450084;[1 47 59 47 1];[0.25530936196771215, 0.1, 0.2668681666945964, 0.1, 0.27782247133769145];true
0.21792079207920792;0.002242010877654609;0.00010408105718608074;-0.0017307486649234848;[61 61 28 59 28];[0.26148948887970713, 0.15128199537787945, 0.2693924843972206, 0.15995468617386235, 0.15788134517133057];true
0.21792079207920792;0.0019877163080895643;0.0001329904004683913;-0.0015255702223929248;[13 40 88 64 63];[0.29239722096051257, 0.15653894159573079, 0.1, 0.1, 0.3510638374437567];false
0.21792079207920792;0.0028500276894523765;0.000146237217222653;-0.00219707926771062;[61 96 18 83 77];[0.30995407171858363, 0.3133013310578912, 0.12313582038543139, 0.14648802044883233, 0.10712075638926147];false
0.21792079207920792;0.0022338880342665803;0.00014568296281361863;-0.0017153300377741529;[25 43 56 18 83];[0.3119084102578303, 0.1, 0.17756135660270497, 0.2218338483239483, 0.18869638481551645];false
0.21792079207920792;0.0024182419114628694;0.00011354703939758566;-0.0018665124579139722;[59 20 4 32 49];[0.35572843651998665, 0.24005036059655221, 0.1, 0.1, 0.20422120288346113];false
0.21792079207920792;0.0023255090920097695;0.00010981860460363753;-0.0017948005513913428;[40 4 43 13 47];[0.2712280256601084, 0.21298936764744153, 0.23175751600882508, 0.1, 0.18402509068362505];false
0.21792079207920792;0.002213823678257532;0.00013834057374525815;-0.0017012381813606863;[1 59 12 40 61];[0.3091069084414314, 0.1, 0.2721544908172192, 0.21873860074134938, 0.1];false
0.21792079207920792;0.002086084591912726;0.0001214075940469321;-0.0016050261462397354;[12 18 1 34 28];[0.3703327874867257, 0.1, 0.1864223088876516, 0.1, 0.24324490362562276];false
0.21792079207920792;0.0029604439246878615;0.00013392609916965394;-0.002286116358102674;[18 61 59 61 12];[0.33810460537778225, 0.14938865838415913, 0.13281145774564507, 0.15471062557803308, 0.22498465291438052];false
0.21792079207920792;0.00289591528030009;0.00012815136776395944;-0.002236908281053657;[18 28 61 34 18];[0.33073495663546026, 0.1, 0.2687444147263445, 0.1, 0.2005206286381952];false
0.21792079207920792;0.002711971514988738;0.00012571200983259835;-0.0020935812735895535;[1 28 28 18 47];[0.2949398058715321, 0.2438349134979239, 0.1, 0.26122528063054395, 0.1];false
0.21792079207920792;0.0019251458598263439;9.35399734796312e-5;-0.0014852322440732301;[28 34 95 59 61];[0.2831929773207331, 0.34092222503012615, 0.1, 0.17588479764914067, 0.1];false
0.21792079207920792;0.0019251458598263439;9.35399734796312e-5;-0.0014852322440732301;[28 34 95 59 61];[0.2831929773207331, 0.34092222503012615, 0.1, 0.17588479764914067, 0.1];true
0.21792079207920792;0.002780182728571308;0.00013941436791142542;-0.002143941816753635;[61 47 34 59 34];[0.3023580998990003, 0.16977028574426184, 0.1, 0.1931217475156591, 0.23474986684107876];false
0.21792079207920792;0.0022176848263979706;0.00010202274650784471;-0.0017121723147181986;[61 59 34 47 28];[0.2586523007228797, 0.16098669085168427, 0.2784720054609981, 0.201889002964438, 0.1];false
0.21792079207920792;0.003382460806800691;0.00012142293513894596;-0.0026188916864037463;[59 28 28 61 1];[0.367858706557987, 0.1, 0.332141293442013, 0.1, 0.1];false
0.21792079207920792;0.0019233059418428395;0.00010460583054185508;-0.0014813818021380165;[59 1 47 61 28];[0.3414354592300443, 0.17422282812957124, 0.1, 0.28434171264038455, 0.1];false
0.21792079207920792;0.0019233059418428395;0.00010460583054185508;-0.0014813818021380165;[59 1 47 61 28];[0.3414354592300443, 0.17422282812957124, 0.1, 0.28434171264038455, 0.1];true
